0	48.45454545454545
1	92.14685314685315
2	61.72727272727273
3	47.60839160839161
4	17.594405594405593
5	55.12587412587413
6	25.06993006993007
7	23.0
8	6.433566433566433
9	5.958041958041958
10	5.678321678321678
11	6.6223776223776225
12	13.818181818181818
13	6.664335664335664
14	13.412587412587413
15	5.608391608391608
16	5.7272727272727275
17	5.965034965034965
18	5.923076923076923
19	6.713286713286713
20	6.1678321678321675
21	5.944055944055944
22	7.174825174825175
23	6.419580419580419
24	6.1678321678321675
25	12.216783216783217
26	5.426573426573427
27	6.258741258741258
28	6.20979020979021
29	5.524475524475524
30	6.601398601398602
31	6.678321678321678
32	5.986013986013986
33	13.615384615384615
34	6.160839160839161
35	6.7972027972027975
36	6.426573426573427
37	6.335664335664336
38	6.314685314685315
39	6.825174825174825
40	5.3076923076923075
41	5.328671328671328
42	6.020979020979021
43	6.111888111888112
44	5.601398601398602
45	5.3076923076923075
46	5.7972027972027975
47	5.629370629370629
48	5.853146853146853
49	5.804195804195804
50	6.5874125874125875
51	6.3426573426573425
52	5.776223776223776
53	5.5524475524475525
54	6.608391608391608
55	6.314685314685315
56	5.6223776223776225
57	5.909090909090909
58	6.2027972027972025
59	6.125874125874126
60	5.608391608391608
61	6.216783216783217
62	6.426573426573427
63	5.181818181818182
64	12.34965034965035
65	6.062937062937063
66	6.111888111888112
67	5.7972027972027975
68	6.2727272727272725
69	12.93006993006993
70	5.370629370629371
71	6.1678321678321675
72	5.391608391608392
73	6.083916083916084
74	5.601398601398602
75	5.391608391608392
76	5.888111888111888
77	5.538461538461538
78	5.958041958041958
79	5.27972027972028
80	4.573426573426573
81	5.510489510489511
82	5.4475524475524475
83	5.713286713286713
84	6.293706293706293
85	5.244755244755245
86	5.503496503496503
87	4.566433566433567
88	5.13986013986014
89	5.818181818181818
90	4.944055944055944
91	5.111888111888112
92	4.685314685314685
93	5.0
94	5.741258741258742
95	5.398601398601398
96	5.0
97	4.93006993006993
98	5.153846153846154
99	5.6923076923076925
100	5.93006993006993
101	5.314685314685315
102	5.314685314685315
103	5.426573426573427
104	5.370629370629371
105	5.6223776223776225
106	5.034965034965035
107	5.524475524475524
108	5.055944055944056
109	5.048951048951049
110	4.965034965034965
111	5.321678321678322
112	4.3776223776223775
113	5.160839160839161
114	4.93006993006993
115	4.608391608391608
116	4.825174825174825
117	12.125874125874127
118	4.7272727272727275
119	4.496503496503497
120	4.580419580419581
121	4.769230769230769
122	5.048951048951049
123	4.713286713286713
124	5.20979020979021
125	5.419580419580419
126	4.79020979020979
127	4.986013986013986
128	4.776223776223776
129	5.090909090909091
130	4.9020979020979025
131	5.419580419580419
132	5.573426573426573
133	5.363636363636363
134	5.020979020979021
135	4.86013986013986
136	4.755244755244755
137	4.7272727272727275
138	4.846153846153846
139	5.454545454545454
140	5.153846153846154
141	4.923076923076923
142	4.783216783216783
143	4.608391608391608
144	4.783216783216783
145	4.489510489510489
146	4.874125874125874
147	5.27972027972028
148	5.251748251748252
149	4.461538461538462
150	4.93006993006993
151	5.111888111888112
152	4.3776223776223775
153	4.664335664335664
154	4.881118881118881
155	4.328671328671328
156	4.629370629370629
157	5.125874125874126
158	5.090909090909091
159	4.741258741258742
160	4.895104895104895
161	4.5174825174825175
162	4.629370629370629
163	5.090909090909091
164	4.503496503496503
165	4.769230769230769
166	4.636363636363637
167	5.433566433566433
168	4.5874125874125875
169	4.34965034965035
170	4.384615384615385
171	4.244755244755245
172	5.006993006993007
173	4.972027972027972
174	4.293706293706293
175	4.986013986013986
176	5.153846153846154
177	4.601398601398602
178	4.566433566433567
179	4.433566433566433
180	4.5874125874125875
181	4.629370629370629
182	4.6223776223776225
183	4.5524475524475525
184	5.0979020979020975
185	4.2027972027972025
186	4.4475524475524475
187	4.566433566433567
188	4.874125874125874
189	4.041958041958042
190	5.2727272727272725
191	4.398601398601398
192	4.174825174825175
193	4.706293706293707
194	4.818181818181818
195	4.489510489510489
196	4.7622377622377625
197	4.531468531468532
198	4.314685314685315
199	4.216783216783217
200	4.2727272727272725
201	4.1328671328671325
202	4.538461538461538
203	4.090909090909091
204	4.34965034965035
205	4.8671328671328675
206	4.034965034965035
207	4.1328671328671325
208	4.230769230769231
209	3.867132867132867
210	4.370629370629371
211	4.314685314685315
212	4.321678321678322
213	4.160839160839161
214	4.230769230769231
215	4.573426573426573
216	4.083916083916084
217	4.629370629370629
218	4.524475524475524
219	4.034965034965035
220	4.321678321678322
221	3.832167832167832
222	4.020979020979021
223	4.4825174825174825
224	4.181818181818182
225	4.083916083916084
226	3.6153846153846154
227	4.3776223776223775
228	3.5944055944055946
229	4.062937062937063
230	4.153846153846154
231	4.188811188811189
232	3.9510489510489513
233	4.321678321678322
234	4.041958041958042
235	3.979020979020979
236	4.020979020979021
237	3.888111888111888
238	3.965034965034965
239	3.5664335664335662
240	4.5174825174825175
241	3.874125874125874
242	4.090909090909091
243	3.979020979020979
244	4.125874125874126
245	4.265734265734266
246	4.27972027972028
247	4.181818181818182
248	4.111888111888112
249	3.923076923076923
250	3.902097902097902
251	3.664335664335664
252	4.34965034965035
253	3.979020979020979
254	4.566433566433567
255	3.7832167832167833
256	4.06993006993007
257	4.496503496503497
258	3.7202797202797204
259	3.4405594405594404
260	3.7902097902097904
261	4.195804195804196
262	3.5804195804195804
263	3.874125874125874
264	3.804195804195804
265	4.293706293706293
266	4.503496503496503
267	3.909090909090909
268	4.230769230769231
269	4.181818181818182
270	4.0
271	4.062937062937063
272	3.8111888111888113
273	3.972027972027972
274	4.076923076923077
275	4.076923076923077
276	4.125874125874126
277	3.839160839160839
278	4.300699300699301
279	3.7412587412587412
280	4.2727272727272725
281	3.6783216783216783
282	4.048951048951049
283	4.020979020979021
284	4.020979020979021
285	4.566433566433567
286	3.699300699300699
287	3.7902097902097904
288	4.118881118881119
289	3.629370629370629
290	4.244755244755245
291	3.825174825174825
292	3.7132867132867133
293	3.6013986013986012
294	4.2377622377622375
295	3.958041958041958
296	4.1328671328671325
297	4.06993006993007
298	3.7832167832167833
299	3.874125874125874
300	3.895104895104895
301	3.6713286713286712
302	3.888111888111888
303	3.979020979020979
304	3.4475524475524475
305	3.7062937062937062
306	3.7062937062937062
307	3.832167832167832
308	4.048951048951049
309	3.8461538461538463
310	3.7832167832167833
311	3.944055944055944
312	3.5944055944055946
313	3.5314685314685317
314	3.797202797202797
315	3.769230769230769
316	3.895104895104895
317	3.804195804195804
318	4.020979020979021
319	4.1328671328671325
320	3.832167832167832
321	3.5874125874125875
322	4.055944055944056
323	4.251748251748252
324	3.979020979020979
325	4.2377622377622375
326	3.895104895104895
327	3.895104895104895
328	3.993006993006993
329	3.629370629370629
330	3.7132867132867133
331	4.0979020979020975
332	4.020979020979021
333	4.027972027972028
334	3.8461538461538463
335	3.965034965034965
336	3.5314685314685317
337	3.7902097902097904
338	4.146853146853147
339	3.8181818181818183
340	3.664335664335664
341	4.3076923076923075
342	4.419580419580419
343	4.181818181818182
344	3.6783216783216783
345	3.6503496503496504
346	3.769230769230769
347	3.5524475524475525
348	3.6853146853146854
349	3.6713286713286712
350	3.6503496503496504
351	3.839160839160839
352	3.7062937062937062
353	3.6923076923076925
354	3.7762237762237763
355	3.6433566433566433
356	3.7412587412587412
357	3.839160839160839
358	3.4055944055944054
359	3.4825174825174825
360	4.006993006993007
361	3.727272727272727
362	3.6713286713286712
363	3.5174825174825175
364	3.7762237762237763
365	4.1328671328671325
366	3.699300699300699
367	3.5874125874125875
368	4.013986013986014
369	3.3426573426573425
370	3.7902097902097904
371	3.3636363636363638
372	3.8181818181818183
373	3.769230769230769
374	3.944055944055944
375	3.5594405594405596
376	3.4195804195804196
377	3.6013986013986012
378	3.265734265734266
379	3.5454545454545454
380	3.4055944055944054
381	3.629370629370629
382	3.7482517482517483
383	3.832167832167832
384	3.4405594405594404
385	3.4195804195804196
386	3.6433566433566433
387	3.6223776223776225
388	3.125874125874126
389	3.867132867132867
390	3.6713286713286712
391	3.4195804195804196
392	4.006993006993007
393	3.6013986013986012
394	3.3916083916083917
395	3.6503496503496504
396	3.727272727272727
397	3.5664335664335662
398	3.5664335664335662
399	3.4405594405594404
400	3.5664335664335662
401	3.4545454545454546
402	3.4755244755244754
403	3.8531468531468533
